-6.76     0.99999     0.99999     0.99998     0.99977
-6.75     0.99999     0.99999     0.99997     0.99977
-6.74     0.99999     0.99999     0.99997     0.99977
-6.73     0.99999     0.99999     0.99997     0.99976
-6.72     0.99999     0.99999     0.99997     0.99976
-6.71     0.99999     0.99999     0.99997     0.99976
-6.7     0.99999     0.99999     0.99997     0.99975
-6.69     0.99999     0.99999     0.99997     0.99975
-6.68     0.99999     0.99999     0.99997     0.99975
-6.67     0.99999     0.99999     0.99997     0.99974
-6.66     0.99999     0.99999     0.99997     0.99974
-6.65     0.99999     0.99999     0.99997     0.99974
-6.64     0.99999     0.99999     0.99997     0.99973
-6.63     0.99999     0.99999     0.99997     0.99973
-6.62     0.99999     0.99999     0.99997     0.99972
-6.61     0.99999     0.99999     0.99997     0.99972
-6.6     0.99999     0.99999     0.99997     0.99972
-6.59     0.99999     0.99999     0.99997     0.99971
-6.58     0.99999     0.99999     0.99997     0.99971
-6.57     0.99999     0.99999     0.99997     0.99971
-6.56     0.99999     0.99999     0.99997     0.9997
-6.55     0.99999     0.99999     0.99996     0.9997
-6.54     0.99999     0.99999     0.99996     0.99969
-6.53     0.99999     0.99999     0.99996     0.99969
-6.52     0.99999     0.99999     0.99996     0.99969
-6.51     0.99999     0.99999     0.99996     0.99968
-6.5     0.99999     0.99999     0.99996     0.99968
-6.49     0.99999     0.99999     0.99996     0.99967
-6.48     0.99999     0.99999     0.99996     0.99967
-6.47     0.99999     0.99999     0.99996     0.99966
-6.46     0.99999     0.99999     0.99996     0.99966
-6.45     0.99999     0.99999     0.99996     0.99966
-6.44     0.99999     0.99999     0.99996     0.99965
-6.43     0.99999     0.99999     0.99996     0.99965
-6.42     0.99999     0.99999     0.99996     0.99964
-6.41     0.99999     0.99998     0.99995     0.99964
-6.4     0.99999     0.99998     0.99995     0.99963
-6.39     0.99999     0.99998     0.99995     0.99963
-6.38     0.99999     0.99998     0.99995     0.99962
-6.37     0.99999     0.99998     0.99995     0.99962
-6.36     0.99999     0.99998     0.99995     0.99961
-6.35     0.99999     0.99998     0.99995     0.99961
-6.34     0.99999     0.99998     0.99995     0.9996
-6.33     0.99999     0.99998     0.99995     0.9996
-6.32     0.99999     0.99998     0.99995     0.99959
-6.31     0.99999     0.99998     0.99995     0.99959
-6.3     0.99999     0.99998     0.99995     0.99958
-6.29     0.99999     0.99998     0.99994     0.99957
-6.28     0.99999     0.99998     0.99994     0.99957
-6.27     0.99999     0.99998     0.99994     0.99956
-6.26     0.99999     0.99998     0.99994     0.99956
-6.25     0.99999     0.99998     0.99994     0.99955
-6.24     0.99998     0.99998     0.99994     0.99955
-6.23     0.99998     0.99998     0.99994     0.99954
-6.22     0.99998     0.99998     0.99994     0.99953
-6.21     0.99998     0.99998     0.99994     0.99953
-6.2     0.99998     0.99998     0.99993     0.99952
-6.19     0.99998     0.99998     0.99993     0.99951
-6.18     0.99998     0.99998     0.99993     0.99951
-6.17     0.99998     0.99998     0.99993     0.9995
-6.16     0.99998     0.99998     0.99993     0.99949
-6.15     0.99998     0.99997     0.99993     0.99949
-6.14     0.99998     0.99997     0.99993     0.99948
-6.13     0.99998     0.99997     0.99993     0.99947
-6.12     0.99998     0.99997     0.99993     0.99947
-6.11     0.99998     0.99997     0.99992     0.99946
-6.1     0.99998     0.99997     0.99992     0.99945
-6.09     0.99998     0.99997     0.99992     0.99945
-6.08     0.99998     0.99997     0.99992     0.99944
-6.07     0.99998     0.99997     0.99992     0.99943
-6.06     0.99998     0.99997     0.99992     0.99942
-6.05     0.99998     0.99997     0.99992     0.99942
-6.04     0.99998     0.99997     0.99991     0.99941
-6.03     0.99998     0.99997     0.99991     0.9994
-6.02     0.99998     0.99997     0.99991     0.99939
