
# Surface 0 of 1 surfaces

# Curve title: ""numerics/figures/profile1-1um-gnu.dat" using 1:2:3"
# IsoCurve 0, 65536 points
# x y z type
5.8431400e-01 5.0588200e-01 4.1676800e+00 4.16768 i
5.8823500e-01 5.0588200e-01 4.0679300e+00 4.06793 i
5.9215700e-01 5.0588200e-01 3.9681700e+00 3.96817 i
5.9607800e-01 5.0588200e-01 3.9180700e+00 3.91807 i
6.0000000e-01 5.0588200e-01 3.8183100e+00 3.81831 i
6.0392200e-01 5.0588200e-01 3.8533300e+00 3.85333 i
6.0784300e-01 5.0588200e-01 3.8528900e+00 3.85289 i
6.1176500e-01 5.0588200e-01 3.9021000e+00 3.9021 i
6.1568600e-01 5.0588200e-01 3.9584100e+00 3.95841 i
6.1960800e-01 5.0588200e-01 3.9579700e+00 3.95797 i
6.2352900e-01 5.0588200e-01 4.1703400e+00 4.17034 i
6.2745100e-01 5.0588200e-01 4.2408300e+00 4.24083 i
6.3137300e-01 5.0588200e-01 4.1978300e+00 4.19783 i
6.3529400e-01 5.0588200e-01 4.1761000e+00 4.1761 i
6.3921600e-01 5.0588200e-01 4.0834400e+00 4.08344 i
6.4313700e-01 5.0588200e-01 4.2390600e+00 4.23906 i
6.4705900e-01 5.0588200e-01 4.1818600e+00 4.18186 i
6.5098000e-01 5.0588200e-01 4.2665400e+00 4.26654 i
6.5490200e-01 5.0588200e-01 4.4718200e+00 4.47182 i
6.5882400e-01 5.0588200e-01 4.4997500e+00 4.49975 i
6.6274500e-01 5.0588200e-01 4.7263200e+00 4.72632 i
6.6666700e-01 5.0588200e-01 4.7968100e+00 4.79681 i
6.7058800e-01 5.0588200e-01 4.6261100e+00 4.62611 i
6.7451000e-01 5.0588200e-01 4.8668600e+00 4.86686 i
6.7843100e-01 5.0588200e-01 4.7316300e+00 4.73163 i
6.8235300e-01 5.0588200e-01 4.8730700e+00 4.87307 i
6.8627500e-01 5.0588200e-01 4.8797200e+00 4.87972 i
6.9019600e-01 5.0588200e-01 4.4323600e+00 4.43236 i
6.9411800e-01 5.0588200e-01 4.3680700e+00 4.36807 i
6.9803900e-01 5.0588200e-01 4.1548100e+00 4.15481 i
7.0196100e-01 5.0588200e-01 3.9415500e+00 3.94155 i
7.0588200e-01 5.0588200e-01 3.9765700e+00 3.97657 i
7.0980400e-01 5.0588200e-01 3.8342500e+00 3.83425 i
7.1372500e-01 5.0588200e-01 3.8905600e+00 3.89056 i
7.1764700e-01 5.0588200e-01 3.9894300e+00 3.98943 i
7.2156900e-01 5.0588200e-01 3.9960800e+00 3.99608 i
7.2549000e-01 5.0588200e-01 4.2864800e+00 4.28648 i
7.2941200e-01 5.0588200e-01 4.2434800e+00 4.24348 i
7.3333300e-01 5.0588200e-01 4.3991000e+00 4.3991 i
7.3725500e-01 5.0588200e-01 4.3490000e+00 4.349 i
7.4117600e-01 5.0588200e-01 4.2705200e+00 4.27052 i
7.4509800e-01 5.0588200e-01 4.3623000e+00 4.3623 i
7.4902000e-01 5.0588200e-01 4.1916000e+00 4.1916 i
7.5294100e-01 5.0588200e-01 4.2620900e+00 4.26209 i
7.5686300e-01 5.0588200e-01 4.0772100e+00 4.07721 i
7.6078400e-01 5.0588200e-01 3.9561700e+00 3.95617 i
7.6470600e-01 5.0588200e-01 3.8280400e+00 3.82804 i
7.6862700e-01 5.0588200e-01 3.8843400e+00 3.88434 i
7.7254900e-01 5.0588200e-01 3.9406500e+00 3.94065 i
7.7647100e-01 5.0588200e-01 3.9331100e+00 3.93311 i
7.8039200e-01 5.0588200e-01 3.9681400e+00 3.96814 i
7.8431400e-01 5.0588200e-01 3.8045300e+00 3.80453 i
7.8823500e-01 5.0588200e-01 3.8679300e+00 3.86793 i
7.9215700e-01 5.0588200e-01 4.0235600e+00 4.02356 i
7.9607800e-01 5.0588200e-01 4.1011400e+00 4.10114 i
8.0000000e-01 5.0588200e-01 4.1432600e+00 4.14326 i
8.0392200e-01 5.0588200e-01 4.2563200e+00 4.25632 i
8.0784300e-01 5.0588200e-01 4.3126300e+00 4.31263 i
8.1176500e-01 5.0588200e-01 4.2838100e+00 4.28381 i
8.1568600e-01 5.0588200e-01 4.4465300e+00 4.44653 i
8.1960800e-01 5.0588200e-01 4.2900200e+00 4.29002 i
8.2352900e-01 5.0588200e-01 4.4030700e+00 4.40307 i
8.2745100e-01 5.0588200e-01 4.3955400e+00 4.39554 i
8.3137300e-01 5.0588200e-01 4.1113400e+00 4.11134 i
8.3529400e-01 5.0588200e-01 3.9548300e+00 3.95483 i
8.3921600e-01 5.0588200e-01 3.9898500e+00 3.98985 i
8.4313700e-01 5.0588200e-01 3.9184700e+00 3.91847 i
8.4705900e-01 5.0588200e-01 4.1024700e+00 4.10247 i
8.5098000e-01 5.0588200e-01 4.1162100e+00 4.11621 i
8.5490200e-01 5.0588200e-01 4.2221800e+00 4.22218 i
8.5882400e-01 5.0588200e-01 4.2855800e+00 4.28558 i
8.6274500e-01 5.0588200e-01 4.1858200e+00 4.18582 i
8.6666700e-01 5.0588200e-01 4.2492200e+00 4.24922 i
8.7058800e-01 5.0588200e-01 4.1920200e+00 4.19202 i
8.7451000e-01 5.0588200e-01 4.1703000e+00 4.1703 i
8.7843100e-01 5.0588200e-01 4.2691700e+00 4.26917 i
8.8235300e-01 5.0588200e-01 4.2332500e+00 4.23325 i
8.8627500e-01 5.0588200e-01 4.3037500e+00 4.30375 i
8.9019600e-01 5.0588200e-01 4.1614300e+00 4.16143 i
8.9411800e-01 5.0588200e-01 4.0758600e+00 4.07586 i
8.9803900e-01 5.0588200e-01 4.2669500e+00 4.26695 i
9.0196100e-01 5.0588200e-01 4.1813800e+00 4.18138 i
9.0588200e-01 5.0588200e-01 4.2093100e+00 4.20931 i
9.0980400e-01 5.0588200e-01 4.1095500e+00 4.10955 i
9.1372500e-01 5.0588200e-01 4.0807300e+00 4.08073 i
9.1764700e-01 5.0588200e-01 4.0590100e+00 4.05901 i
9.2156900e-01 5.0588200e-01 4.2359100e+00 4.23591 i
9.2549000e-01 5.0588200e-01 4.4695600e+00 4.46956 i
9.2941200e-01 5.0588200e-01 4.5684300e+00 4.56843 i
9.3333300e-01 5.0588200e-01 4.4544900e+00 4.45449 i
9.3725500e-01 5.0588200e-01 4.5604500e+00 4.56045 i
9.4117600e-01 5.0588200e-01 4.2975300e+00 4.29753 i
9.4509800e-01 5.0588200e-01 4.3538400e+00 4.35384 i
9.4902000e-01 5.0588200e-01 4.3463000e+00 4.3463 i
9.5294100e-01 5.0588200e-01 4.2678300e+00 4.26783 i
9.5686300e-01 5.0588200e-01 4.3525100e+00 4.35251 i
9.6078400e-01 5.0588200e-01 4.1960000e+00 4.196 i
9.6470600e-01 5.0588200e-01 4.2806800e+00 4.28068 i
9.6862700e-01 5.0588200e-01 4.2660500e+00 4.26605 i
9.7254900e-01 5.0588200e-01 4.1592000e+00 4.1592 i
9.7647100e-01 5.0588200e-01 4.2155100e+00 4.21551 i
9.8039200e-01 5.0588200e-01 4.0377100e+00 4.03771 i
9.8431400e-01 5.0588200e-01 4.1578700e+00 4.15787 i
9.8823500e-01 5.0588200e-01 4.1148600e+00 4.11486 i
9.9215700e-01 5.0588200e-01 4.1427900e+00 4.14279 i
9.9607800e-01 5.0588200e-01 4.1707200e+00 4.17072 i
1.0000000e+00 5.0588200e-01 4.0922400e+00 4.09224 i
0.0000000e+00 5.0980400e-01 3.9997500e+00 3.99975 i
3.9220000e-03 5.0980400e-01 4.0276800e+00 4.02768 i
7.8430000e-03 5.0980400e-01 4.1194600e+00 4.11946 i
1.1765000e-02 5.0980400e-01 4.0764500e+00 4.07645 i
1.5686000e-02 5.0980400e-01 4.0760100e+00 4.07601 i
1.9608000e-02 5.0980400e-01 4.1606900e+00 4.16069 i
2.3529000e-02 5.0980400e-01 4.1035000e+00 4.1035 i
2.7451000e-02 5.0980400e-01 4.1739900e+00 4.17399 i
3.1373000e-02 5.0980400e-01 4.2019200e+00 4.20192 i
3.5294000e-02 5.0980400e-01 4.1802000e+00 4.1802 i
3.9216000e-02 5.0980400e-01 4.2365000e+00 4.2365 i
4.3137000e-02 5.0980400e-01 4.1580300e+00 4.15803 i
4.7059000e-02 5.0980400e-01 4.1575800e+00 4.15758 i
5.0980000e-02 5.0980400e-01 4.1358600e+00 4.13586 i
5.4902000e-02 5.0980400e-01 4.0786600e+00 4.07866 i
5.8824000e-02 5.0980400e-01 4.0995000e+00 4.0995 i
6.2745000e-02 5.0980400e-01 4.0919600e+00 4.09196 i
6.6667000e-02 5.0980400e-01 4.1198900e+00 4.11989 i
7.0588000e-02 5.0980400e-01 4.1974800e+00 4.19748 i
7.4510000e-02 5.0980400e-01 4.1402900e+00 4.14029 i
7.8431000e-02 5.0980400e-01 4.1895000e+00 4.1895 i
8.2353000e-02 5.0980400e-01 4.2316200e+00 4.23162 i
8.6275000e-02 5.0980400e-01 4.1957100e+00 4.19571 i
9.0196000e-02 5.0980400e-01 4.2307300e+00 4.23073 i
9.4118000e-02 5.0980400e-01 4.1806300e+00 4.18063 i
9.8039000e-02 5.0980400e-01 4.1872800e+00 4.18728 i
1.0196100e-01 5.0980400e-01 4.2932500e+00 4.29325 i
1.0588200e-01 5.0980400e-01 4.2786100e+00 4.27861 i
1.0980400e-01 5.0980400e-01 4.3633000e+00 4.3633 i
1.1372500e-01 5.0980400e-01 4.3061000e+00 4.3061 i
1.1764700e-01 5.0980400e-01 4.3482200e+00 4.34822 i
1.2156900e-01 5.0980400e-01 4.2768400e+00 4.27684 i
1.2549000e-01 5.0980400e-01 4.2409200e+00 4.24092 i
1.2941200e-01 5.0980400e-01 4.2901400e+00 4.29014 i
1.3333300e-01 5.0980400e-01 4.2400400e+00 4.24004 i
1.3725500e-01 5.0980400e-01 4.2892500e+00 4.28925 i
1.4117600e-01 5.0980400e-01 4.1894900e+00 4.18949 i
1.4509800e-01 5.0980400e-01 4.1677700e+00 4.16777 i
1.4902000e-01 5.0980400e-01 4.1815100e+00 4.18151 i
1.5294100e-01 5.0980400e-01 4.3300400e+00 4.33004 i
1.5686300e-01 5.0980400e-01 4.3012200e+00 4.30122 i
1.6078400e-01 5.0980400e-01 4.2724000e+00 4.2724 i
1.6470600e-01 5.0980400e-01 4.1939200e+00 4.19392 i
1.6862700e-01 5.0980400e-01 4.2715100e+00 4.27151 i
1.7254900e-01 5.0980400e-01 4.2497800e+00 4.24978 i
1.7647100e-01 5.0980400e-01 4.2422500e+00 4.24225 i
1.8039200e-01 5.0980400e-01 4.3127400e+00 4.31274 i
1.8431400e-01 5.0980400e-01 4.2200800e+00 4.22008 i
1.8823500e-01 5.0980400e-01 4.1770700e+00 4.17707 i
1.9215700e-01 5.0980400e-01 4.1127800e+00 4.11278 i
1.9607800e-01 5.0980400e-01 4.1194300e+00 4.11943 i
2.0000000e-01 5.0980400e-01 4.1970200e+00 4.19702 i
2.0392200e-01 5.0980400e-01 4.2320400e+00 4.23204 i
2.0784300e-01 5.0980400e-01 4.2528800e+00 4.25288 i
2.1176500e-01 5.0980400e-01 4.2027800e+00 4.20278 i
2.1568600e-01 5.0980400e-01 4.2236200e+00 4.22362 i
2.1960800e-01 5.0980400e-01 4.2586400e+00 4.25864 i
2.2352900e-01 5.0980400e-01 4.2298200e+00 4.22982 i
2.2745100e-01 5.0980400e-01 4.2790400e+00 4.27904 i
2.3137300e-01 5.0980400e-01 4.2856900e+00 4.28569 i
2.3529400e-01 5.0980400e-01 4.2710600e+00 4.27106 i
2.3921600e-01 5.0980400e-01 4.1925800e+00 4.19258 i
2.4313700e-01 5.0980400e-01 4.1566700e+00 4.15667 i
2.4705900e-01 5.0980400e-01 4.0994700e+00 4.09947 i
2.5098000e-01 5.0980400e-01 4.0777400e+00 4.07774 i
2.5490200e-01 5.0980400e-01 4.0063600e+00 4.00636 i
2.5882400e-01 5.0980400e-01 3.8853200e+00 3.88532 i
2.6274500e-01 5.0980400e-01 3.9629100e+00 3.96291 i
2.6666700e-01 5.0980400e-01 4.0334100e+00 4.03341 i
2.7058800e-01 5.0980400e-01 4.0684300e+00 4.06843 i
2.7451000e-01 5.0980400e-01 4.1460200e+00 4.14602 i
2.7843100e-01 5.0980400e-01 4.2094200e+00 4.20942 i
2.8235300e-01 5.0980400e-01 4.1735100e+00 4.17351 i
2.8627500e-01 5.0980400e-01 4.1234100e+00 4.12341 i
2.9019600e-01 5.0980400e-01 4.1584300e+00 4.15843 i
2.9411800e-01 5.0980400e-01 4.1863600e+00 4.18636 i
2.9803900e-01 5.0980400e-01 4.2426700e+00 4.24267 i
3.0196100e-01 5.0980400e-01 4.4195700e+00 4.41957 i
3.0588200e-01 5.0980400e-01 4.2630600e+00 4.26306 i
3.0980400e-01 5.0980400e-01 4.2484300e+00 4.24843 i
3.1372500e-01 5.0980400e-01 4.3047400e+00 4.30474 i
3.1764700e-01 5.0980400e-01 4.2759200e+00 4.27592 i
3.2156900e-01 5.0980400e-01 4.3038500e+00 4.30385 i
3.2549000e-01 5.0980400e-01 4.2395600e+00 4.23956 i
3.2941200e-01 5.0980400e-01 4.2178400e+00 4.21784 i
3.3333300e-01 5.0980400e-01 4.1748300e+00 4.17483 i
3.3725500e-01 5.0980400e-01 4.1105400e+00 4.11054 i
3.4117600e-01 5.0980400e-01 4.2236000e+00 4.2236 i
3.4509800e-01 5.0980400e-01 4.1522200e+00 4.15222 i
3.4902000e-01 5.0980400e-01 4.3078400e+00 4.30784 i
3.5294100e-01 5.0980400e-01 4.2293600e+00 4.22936 i
3.5686300e-01 5.0980400e-01 4.2643900e+00 4.26439 i
3.6078400e-01 5.0980400e-01 4.3277900e+00 4.32779 i
3.6470600e-01 5.0980400e-01 4.2705900e+00 4.27059 i
3.6862700e-01 5.0980400e-01 4.2914300e+00 4.29143 i
3.7254900e-01 5.0980400e-01 4.1987600e+00 4.19876 i
3.7647100e-01 5.0980400e-01 4.1273800e+00 4.12738 i
3.8039200e-01 5.0980400e-01 4.1198400e+00 4.11984 i
3.8431400e-01 5.0980400e-01 4.0555500e+00 4.05555 i
3.8823500e-01 5.0980400e-01 3.9345100e+00 3.93451 i
3.9215700e-01 5.0980400e-01 3.9127900e+00 3.91279 i
3.9607800e-01 5.0980400e-01 3.9478100e+00 3.94781 i
4.0000000e-01 5.0980400e-01 3.9615600e+00 3.96156 i
4.0392200e-01 5.0980400e-01 3.8901800e+00 3.89018 i
4.0784300e-01 5.0980400e-01 4.0316100e+00 4.03161 i
4.1176500e-01 5.0980400e-01 4.0808200e+00 4.08082 i
4.1568600e-01 5.0980400e-01 4.0874700e+00 4.08747 i
4.1960800e-01 5.0980400e-01 4.0444600e+00 4.04446 i
4.2352900e-01 5.0980400e-01 4.0724000e+00 4.0724 i
4.2745100e-01 5.0980400e-01 4.0790500e+00 4.07905 i
4.3137300e-01 5.0980400e-01 3.9934800e+00 3.99348 i
4.3529400e-01 5.0980400e-01 3.9008100e+00 3.90081 i
4.3921600e-01 5.0980400e-01 3.9287400e+00 3.92874 i
4.4313700e-01 5.0980400e-01 3.9353900e+00 3.93539 i
4.4705900e-01 5.0980400e-01 4.0058900e+00 4.00589 i
4.5098000e-01 5.0980400e-01 4.1686000e+00 4.1686 i
4.5490200e-01 5.0980400e-01 4.2107200e+00 4.21072 i
4.5882400e-01 5.0980400e-01 4.2528400e+00 4.25284 i
4.6274500e-01 5.0980400e-01 4.6000000e+00 4.6 i
4.6666700e-01 5.0980400e-01 4.8194600e+00 4.81946 i
4.7058800e-01 5.0980400e-01 5.7128500e+00 5.71285 i
4.7451000e-01 5.0980400e-01 5.6343700e+00 5.63437 i
4.7843100e-01 5.0980400e-01 4.8323200e+00 4.83232 i
4.8235300e-01 5.0980400e-01 4.6829000e+00 4.6829 i
4.8627500e-01 5.0980400e-01 4.4767400e+00 4.47674 i
4.9019600e-01 5.0980400e-01 4.5046700e+00 4.50467 i
4.9411800e-01 5.0980400e-01 4.4971300e+00 4.49713 i
4.9803900e-01 5.0980400e-01 4.4612200e+00 4.46122 i
5.0196100e-01 5.0980400e-01 4.5742800e+00 4.57428 i
5.0588200e-01 5.0980400e-01 4.5241800e+00 4.52418 i
5.0980400e-01 5.0980400e-01 4.6301400e+00 4.63014 i
5.1372500e-01 5.0980400e-01 4.5091000e+00 4.5091 i
5.1764700e-01 5.0980400e-01 4.4590000e+00 4.459 i
5.2156900e-01 5.0980400e-01 4.5153100e+00 4.51531 i
5.2549000e-01 5.0980400e-01 4.5148600e+00 4.51486 i
5.2941200e-01 5.0980400e-01 4.4434800e+00 4.44348 i
5.3333300e-01 5.0980400e-01 4.3791900e+00 4.37919 i
5.3725500e-01 5.0980400e-01 4.2794300e+00 4.27943 i
5.4117600e-01 5.0980400e-01 4.1583900e+00 4.15839 i
5.4509800e-01 5.0980400e-01 4.0870100e+00 4.08701 i
5.4902000e-01 5.0980400e-01 4.0581900e+00 4.05819 i
5.5294100e-01 5.0980400e-01 4.0577400e+00 4.05774 i
5.5686300e-01 5.0980400e-01 4.2488400e+00 4.24884 i
5.6078400e-01 5.0980400e-01 4.2129200e+00 4.21292 i
5.6470600e-01 5.0980400e-01 4.1770100e+00 4.17701 i
5.6862700e-01 5.0980400e-01 4.0985300e+00 4.09853 i
5.7254900e-01 5.0980400e-01 4.1264600e+00 4.12646 i
5.7647100e-01 5.0980400e-01 3.9912400e+00 3.99124 i
5.8039200e-01 5.0980400e-01 4.0120700e+00 4.01207 i
5.8431400e-01 5.0980400e-01 4.0825700e+00 4.08257 i
5.8823500e-01 5.0980400e-01 3.9402500e+00 3.94025 i
5.9215700e-01 5.0980400e-01 3.9681800e+00 3.96818 i
5.9607800e-01 5.0980400e-01 3.9535500e+00 3.95355 i
6.0000000e-01 5.0980400e-01 3.9531000e+00 3.9531 i
6.0392200e-01 5.0980400e-01 3.9030000e+00 3.903 i
6.0784300e-01 5.0980400e-01 3.9238400e+00 3.92384 i
6.1176500e-01 5.0980400e-01 3.7602400e+00 3.76024 i
6.1568600e-01 5.0980400e-01 3.8732900e+00 3.87329 i
6.1960800e-01 5.0980400e-01 3.9792600e+00 3.97926 i
6.2352900e-01 5.0980400e-01 4.1774400e+00 4.17744 i
6.2745100e-01 5.0980400e-01 4.2550300e+00 4.25503 i
6.3137300e-01 5.0980400e-01 4.2120200e+00 4.21202 i
6.3529400e-01 5.0980400e-01 4.1619200e+00 4.16192 i
6.3921600e-01 5.0980400e-01 4.1189200e+00 4.11892 i
6.4313700e-01 5.0980400e-01 4.0688100e+00 4.06881 i
6.4705900e-01 5.0980400e-01 4.1180300e+00 4.11803 i
6.5098000e-01 5.0980400e-01 4.2665600e+00 4.26656 i
6.5490200e-01 5.0980400e-01 4.5995200e+00 4.59952 i
6.5882400e-01 5.0980400e-01 4.4997700e+00 4.49977 i
6.6274500e-01 5.0980400e-01 4.5986400e+00 4.59864 i
6.6666700e-01 5.0980400e-01 4.6123800e+00 4.61238 i
6.7058800e-01 5.0980400e-01 4.6686900e+00 4.66869 i
6.7451000e-01 5.0980400e-01 4.8526800e+00 4.85268 i
6.7843100e-01 5.0980400e-01 4.6748900e+00 4.67489 i
6.8235300e-01 5.0980400e-01 4.9511100e+00 4.95111 i
6.8627500e-01 5.0980400e-01 5.1634800e+00 5.16348 i
6.9019600e-01 5.0980400e-01 5.0566300e+00 5.05663 i
6.9411800e-01 5.0980400e-01 4.7014900e+00 4.70149 i
6.9803900e-01 5.0980400e-01 4.3463500e+00 4.34635 i
7.0196100e-01 5.0980400e-01 4.1614700e+00 4.16147 i
7.0588200e-01 5.0980400e-01 3.8701800e+00 3.87018 i
7.0980400e-01 5.0980400e-01 3.6427300e+00 3.64273 i
7.1372500e-01 5.0980400e-01 3.6210000e+00 3.621 i
7.1764700e-01 5.0980400e-01 3.6702100e+00 3.67021 i
7.2156900e-01 5.0980400e-01 4.0528400e+00 4.05284 i
7.2549000e-01 5.0980400e-01 4.3006800e+00 4.30068 i
7.2941200e-01 5.0980400e-01 4.1654500e+00 4.16545 i
7.3333300e-01 5.0980400e-01 4.2572300e+00 4.25723 i
7.3725500e-01 5.0980400e-01 4.4270400e+00 4.42704 i
7.4117600e-01 5.0980400e-01 4.4195000e+00 4.4195 i
7.4509800e-01 5.0980400e-01 4.4190600e+00 4.41906 i
7.4902000e-01 5.0980400e-01 4.3263900e+00 4.32639 i
7.5294100e-01 5.0980400e-01 4.3401400e+00 4.34014 i
7.5686300e-01 5.0980400e-01 4.1552500e+00 4.15525 i
7.6078400e-01 5.0980400e-01 4.0058400e+00 4.00584 i
7.6470600e-01 5.0980400e-01 3.8706100e+00 3.87061 i
7.6862700e-01 5.0980400e-01 3.8914500e+00 3.89145 i
7.7254900e-01 5.0980400e-01 3.8981000e+00 3.8981 i
7.7647100e-01 5.0980400e-01 3.9473100e+00 3.94731 i
7.8039200e-01 5.0980400e-01 3.9823400e+00 3.98234 i
7.8431400e-01 5.0980400e-01 3.9889900e+00 3.98899 i
7.8823500e-01 5.0980400e-01 4.0311000e+00 4.0311 i
7.9215700e-01 5.0980400e-01 4.0590400e+00 4.05904 i
7.9607800e-01 5.0980400e-01 4.1579100e+00 4.15791 i
8.0000000e-01 5.0980400e-01 4.2071200e+00 4.20712 i
8.0392200e-01 5.0980400e-01 4.3556500e+00 4.35565 i
8.0784300e-01 5.0980400e-01 4.3268300e+00 4.32683 i
8.1176500e-01 5.0980400e-01 4.2980100e+00 4.29801 i
8.1568600e-01 5.0980400e-01 4.5813200e+00 4.58132 i
8.1960800e-01 5.0980400e-01 4.5241300e+00 4.52413 i
8.2352900e-01 5.0980400e-01 4.5378700e+00 4.53787 i
8.2745100e-01 5.0980400e-01 4.3317000e+00 4.3317 i
8.3137300e-01 5.0980400e-01 4.3028800e+00 4.30288 i
8.3529400e-01 5.0980400e-01 4.1392800e+00 4.13928 i
8.3921600e-01 5.0980400e-01 3.9473000e+00 3.9473 i
8.4313700e-01 5.0980400e-01 3.7766000e+00 3.7766 i
8.4705900e-01 5.0980400e-01 3.7052200e+00 3.70522 i
8.5098000e-01 5.0980400e-01 3.8466500e+00 3.84665 i
8.5490200e-01 5.0980400e-01 4.1441500e+00 4.14415 i
8.5882400e-01 5.0980400e-01 4.0940500e+00 4.09405 i
8.6274500e-01 5.0980400e-01 4.2922400e+00 4.29224 i
8.6666700e-01 5.0980400e-01 4.2137600e+00 4.21376 i
8.7058800e-01 5.0980400e-01 4.1920300e+00 4.19203 i
8.7451000e-01 5.0980400e-01 4.0993700e+00 4.09937 i
8.7843100e-01 5.0980400e-01 4.1698600e+00 4.16986 i
8.8235300e-01 5.0980400e-01 4.2545500e+00 4.25455 i
8.8627500e-01 5.0980400e-01 4.1477000e+00 4.1477 i
8.9019600e-01 5.0980400e-01 4.2962200e+00 4.29622 i
8.9411800e-01 5.0980400e-01 4.2886800e+00 4.28868 i
8.9803900e-01 5.0980400e-01 4.2598700e+00 4.25987 i
9.0196100e-01 5.0980400e-01 4.2026700e+00 4.20267 i
9.0588200e-01 5.0980400e-01 4.3015400e+00 4.30154 i
9.0980400e-01 5.0980400e-01 4.1946900e+00 4.19469 i
9.1372500e-01 5.0980400e-01 4.0807400e+00 4.08074 i
9.1764700e-01 5.0980400e-01 4.0022700e+00 4.00227 i
9.2156900e-01 5.0980400e-01 4.2217300e+00 4.22173 i
9.2549000e-01 5.0980400e-01 4.4057300e+00 4.40573 i
9.2941200e-01 5.0980400e-01 4.2917800e+00 4.29178 i
9.3333300e-01 5.0980400e-01 4.4899700e+00 4.48997 i
9.3725500e-01 5.0980400e-01 4.3192700e+00 4.31927 i
9.4117600e-01 5.0980400e-01 4.3401100e+00 4.34011 i
9.4509800e-01 5.0980400e-01 4.4957300e+00 4.49573 i
9.4902000e-01 5.0980400e-01 4.3392200e+00 4.33922 i
9.5294100e-01 5.0980400e-01 4.3529600e+00 4.35296 i
9.5686300e-01 5.0980400e-01 4.2957700e+00 4.29577 i
9.6078400e-01 5.0980400e-01 4.2811400e+00 4.28114 i
9.6470600e-01 5.0980400e-01 4.3800100e+00 4.38001 i
9.6862700e-01 5.0980400e-01 4.1951200e+00 4.19512 i
9.7254900e-01 5.0980400e-01 4.2514300e+00 4.25143 i
9.7647100e-01 5.0980400e-01 4.3077400e+00 4.30774 i
9.8039200e-01 5.0980400e-01 4.1654100e+00 4.16541 i
9.8431400e-01 5.0980400e-01 4.2004400e+00 4.20044 i
9.8823500e-01 5.0980400e-01 4.1361500e+00 4.13615 i
9.9215700e-01 5.0980400e-01 4.1357100e+00 4.13571 i
9.9607800e-01 5.0980400e-01 4.0004800e+00 4.00048 i
1.0000000e+00 5.0980400e-01 4.1561000e+00 4.1561 i
0.0000000e+00 5.1372500e-01 4.1061700e+00 4.10617 i
3.9220000e-03 5.1372500e-01 3.9638500e+00 3.96385 i
7.8430000e-03 5.1372500e-01 4.0130600e+00 4.01306 i
1.1765000e-02 5.1372500e-01 4.0835600e+00 4.08356 i
1.5686000e-02 5.1372500e-01 4.1682400e+00 4.16824 i
1.9608000e-02 5.1372500e-01 4.1181400e+00 4.11814 i
2.3529000e-02 5.1372500e-01 4.1531600e+00 4.15316 i
2.7451000e-02 5.1372500e-01 4.1811000e+00 4.1811 i
3.1373000e-02 5.1372500e-01 4.1593700e+00 4.15937 i
3.5294000e-02 5.1372500e-01 4.2298700e+00 4.22987 i
3.9216000e-02 5.1372500e-01 4.1939500e+00 4.19395 i
4.3137000e-02 5.1372500e-01 4.1722300e+00 4.17223 i
4.7059000e-02 5.1372500e-01 4.1575900e+00 4.15759 i
5.0980000e-02 5.1372500e-01 4.0294600e+00 4.02946 i
5.4902000e-02 5.1372500e-01 4.0715800e+00 4.07158 i
5.8824000e-02 5.1372500e-01 4.0569500e+00 4.05695 i
6.2745000e-02 5.1372500e-01 4.0919700e+00 4.09197 i
6.6667000e-02 5.1372500e-01 4.2121300e+00 4.21213 i
7.0588000e-02 5.1372500e-01 4.1549300e+00 4.15493 i
7.4510000e-02 5.1372500e-01 4.2112400e+00 4.21124 i
7.8431000e-02 5.1372500e-01 4.2107900e+00 4.21079 i
8.2353000e-02 5.1372500e-01 4.2032600e+00 4.20326 i
8.6275000e-02 5.1372500e-01 4.2311900e+00 4.23119 i
9.0196000e-02 5.1372500e-01 4.1598000e+00 4.1598 i
9.4118000e-02 5.1372500e-01 4.1877400e+00 4.18774 i
9.8039000e-02 5.1372500e-01 4.3291700e+00 4.32917 i
1.0196100e-01 5.1372500e-01 4.2152200e+00 4.21522 i
1.0588200e-01 5.1372500e-01 4.3140900e+00 4.31409 i
1.0980400e-01 5.1372500e-01 4.3987800e+00 4.39878 i
1.1372500e-01 5.1372500e-01 4.2919200e+00 4.29192 i
1.1764700e-01 5.1372500e-01 4.3056700e+00 4.30567 i
1.2156900e-01 5.1372500e-01 4.2555700e+00 4.25557 i
1.2549000e-01 5.1372500e-01 4.2480300e+00 4.24803 i
1.2941200e-01 5.1372500e-01 4.3043400e+00 4.30434 i
1.3333300e-01 5.1372500e-01 4.2755200e+00 4.27552 i
1.3725500e-01 5.1372500e-01 4.3247300e+00 4.32473 i
1.4117600e-01 5.1372500e-01 4.2817200e+00 4.28172 i
1.4509800e-01 5.1372500e-01 4.2316200e+00 4.23162 i
1.4902000e-01 5.1372500e-01 4.2099000e+00 4.2099 i
1.5294100e-01 5.1372500e-01 4.1881700e+00 4.18817 i
1.5686300e-01 5.1372500e-01 4.2657600e+00 4.26576 i
1.6078400e-01 5.1372500e-01 4.2227500e+00 4.22275 i
1.6470600e-01 5.1372500e-01 4.2152100e+00 4.21521 i
1.6862700e-01 5.1372500e-01 4.2360500e+00 4.23605 i
1.7254900e-01 5.1372500e-01 4.1575700e+00 4.15757 i
1.7647100e-01 5.1372500e-01 4.3273800e+00 4.32738 i
